fips,age,race,sex,ethnicity,counts
7,39,b,Female,nh,17
7,40,b,Female,nh,8
7,41,b,Female,nh,3
7,42,b,Female,nh,8
7,43,b,Female,nh,9
7,44,b,Female,nh,21
7,45,b,Female,nh,15
7,46,b,Female,nh,15
7,47,b,Female,nh,31
7,48,b,Female,nh,3
7,49,b,Female,nh,5
7,50,b,Female,nh,2
7,51,b,Female,nh,3
7,52,b,Female,nh,4
7,53,b,Female,nh,1
7,54,b,Female,nh,18
7,55,b,Female,nh,10
7,56,b,Female,nh,6
7,57,b,Female,nh,6
7,58,b,Female,nh,6
7,59,b,Female,nh,18
7,60,b,Female,nh,14
7,61,b,Female,nh,27
7,62,b,Female,nh,19
7,63,b,Female,nh,7
7,64,b,Female,nh,6
7,65,b,Female,nh,2
7,66,b,Female,nh,3
7,67,b,Female,nh,5
7,68,b,Female,nh,8
7,69,b,Female,nh,4
7,70,b,Female,nh,10
7,71,b,Female,nh,6
7,72,b,Female,nh,5
7,73,b,Female,nh,1
7,74,b,Female,nh,3
7,75,b,Female,nh,5
7,76,b,Female,nh,9
7,77,b,Female,nh,14
7,78,b,Female,nh,12
7,79,b,Female,nh,12
7,80,b,Female,nh,2
7,81,b,Female,nh,31
7,82,b,Female,nh,12
7,83,b,Female,nh,12
7,84,b,Female,nh,6
7,85,b,Female,nh,4
7,86,b,Female,nh,20
7,87,b,Female,nh,7
7,88,b,Female,nh,4
7,89,b,Female,nh,10
7,90,b,Female,nh,4
7,91,b,Female,nh,18
7,92,b,Female,nh,14
7,93,b,Female,nh,8
7,94,b,Female,nh,4
7,95,b,Female,nh,15
7,96,b,Female,nh,10
7,97,b,Female,nh,7
7,98,b,Female,nh,6
7,99,b,Female,nh,14
7,100,b,Female,nh,10
7,105,b,Female,nh,2
7,110,b,Female,nh,4
7,0,b,Male,nh,8
7,1,b,Male,nh,6
7,2,b,Male,nh,10
7,3,b,Male,nh,3
7,4,b,Male,nh,7
7,5,b,Male,nh,1
7,6,b,Male,nh,5
7,7,b,Male,nh,11
7,8,b,Male,nh,9
7,9,b,Male,nh,30
7,10,b,Male,nh,9
7,11,b,Male,nh,21
7,12,b,Male,nh,1
7,13,b,Male,nh,1
7,14,b,Male,nh,7
7,15,b,Male,nh,3
7,16,b,Male,nh,6
7,17,b,Male,nh,7
7,18,b,Male,nh,21
7,19,b,Male,nh,40
7,20,b,Male,nh,33
7,21,b,Male,nh,39
7,22,b,Male,nh,16
7,23,b,Male,nh,6
7,24,b,Male,nh,4
7,25,b,Male,nh,2
7,26,b,Male,nh,2
7,27,b,Male,nh,26
7,28,b,Male,nh,10
7,29,b,Male,nh,1
7,30,b,Male,nh,5
7,31,b,Male,nh,4
7,32,b,Male,nh,10
7,33,b,Male,nh,5
7,34,b,Male,nh,15
7,35,b,Male,nh,5
7,36,b,Male,nh,1
7,37,b,Male,nh,21
7,38,b,Male,nh,15
7,39,b,Male,nh,23
7,40,b,Male,nh,17
7,41,b,Male,nh,3
7,42,b,Male,nh,17
7,43,b,Male,nh,3
7,44,b,Male,nh,10
7,45,b,Male,nh,2
7,46,b,Male,nh,10
7,47,b,Male,nh,4
7,48,b,Male,nh,0
7,49,b,Male,nh,6
7,50,b,Male,nh,0
7,51,b,Male,nh,1
7,52,b,Male,nh,10
7,53,b,Male,nh,5
7,54,b,Male,nh,0
7,55,b,Male,nh,4
7,56,b,Male,nh,11
7,57,b,Male,nh,9
7,58,b,Male,nh,3
7,59,b,Male,nh,1
7,60,b,Male,nh,2
7,61,b,Male,nh,6
7,62,b,Male,nh,14
7,63,b,Male,nh,14
7,64,b,Male,nh,14
7,65,b,Male,nh,3
7,66,b,Male,nh,9
7,67,b,Male,nh,12
7,68,b,Male,nh,9
7,69,b,Male,nh,16
7,70,b,Male,nh,16
7,71,b,Male,nh,9
7,72,b,Male,nh,9
7,73,b,Male,nh,12
7,74,b,Male,nh,1
7,75,b,Male,nh,1
7,76,b,Male,nh,18
7,77,b,Male,nh,20
7,78,b,Male,nh,9
7,79,b,Male,nh,7
7,80,b,Male,nh,27
7,81,b,Male,nh,2
7,82,b,Male,nh,20
7,83,b,Male,nh,3
7,84,b,Male,nh,9
7,85,b,Male,nh,4
7,86,b,Male,nh,20
7,87,b,Male,nh,0
7,88,b,Male,nh,4
7,89,b,Male,nh,3
7,90,b,Male,nh,12
7,91,b,Male,nh,17
7,92,b,Male,nh,4
7,93,b,Male,nh,14
7,94,b,Male,nh,9
7,95,b,Male,nh,16
7,96,b,Male,nh,10
7,97,b,Male,nh,5
7,98,b,Male,nh,6
7,99,b,Male,nh,7
7,100,b,Male,nh,5
7,105,b,Male,nh,1
7,110,b,Male,nh,3
7,0,b,Female,nh,6
7,1,b,Female,nh,15
7,2,b,Female,nh,12
7,3,b,Female,nh,16
7,4,b,Female,nh,1
7,5,b,Female,nh,8
7,6,b,Female,nh,0
7,7,b,Female,nh,7
7,8,b,Female,nh,4
7,9,b,Female,nh,12
7,10,b,Female,nh,1
7,11,b,Female,nh,4
7,12,b,Female,nh,7
7,13,b,Female,nh,12
7,14,b,Female,nh,1
7,15,b,Female,nh,23
7,16,b,Female,nh,1
7,17,b,Female,nh,13
7,18,b,Female,nh,4
7,19,b,Female,nh,16
7,20,b,Female,nh,13
7,21,b,Female,nh,2
7,22,b,Female,nh,3
7,23,b,Female,nh,17
7,24,b,Female,nh,1
7,25,b,Female,nh,8
7,26,b,Female,nh,2
7,27,b,Female,nh,8
7,28,b,Female,nh,8
7,29,b,Female,nh,24
7,30,b,Female,nh,6
7,31,b,Female,nh,2
7,32,b,Female,nh,8
7,33,b,Female,nh,7
7,34,b,Female,nh,1
7,35,b,Female,nh,3
7,36,b,Female,nh,1
7,37,b,Female,nh,17
7,38,b,Female,nh,2
7,39,b,Female,nh,7
7,40,b,Female,nh,20
7,41,b,Female,nh,7
7,42,b,Female,nh,7
7,43,b,Female,nh,2
7,44,b,Female,nh,6
7,45,b,Female,nh,5
7,46,b,Female,nh,6
7,47,b,Female,nh,9
7,48,b,Female,nh,0
7,49,b,Female,nh,26
7,50,b,Female,nh,11
7,51,b,Female,nh,0
7,52,b,Female,nh,4
7,53,b,Female,nh,5
7,54,b,Female,nh,2
7,55,b,Female,nh,0
7,56,b,Female,nh,7
7,57,b,Female,nh,19
7,58,b,Female,nh,15
7,59,b,Female,nh,4
7,60,b,Female,nh,1
7,61,b,Female,nh,20
7,62,b,Female,nh,21
7,63,b,Female,nh,6
7,64,b,Female,nh,24
7,65,b,Female,nh,9
7,66,b,Female,nh,12
7,67,b,Female,nh,13
7,68,b,Female,nh,6
7,69,b,Female,nh,18
7,70,b,Female,nh,11
7,71,b,Female,nh,14
7,72,b,Female,nh,16
7,73,b,Female,nh,15
7,74,b,Female,nh,17
7,75,b,Female,nh,5
7,76,b,Female,nh,9
7,77,b,Female,nh,12
7,78,b,Female,nh,9
7,79,b,Female,nh,15
7,80,b,Female,nh,6
7,81,b,Female,nh,3
7,82,b,Female,nh,11
7,83,b,Female,nh,18
7,84,b,Female,nh,9
7,85,b,Female,nh,3
7,86,b,Female,nh,7
7,87,b,Female,nh,5
7,88,b,Female,nh,15
7,89,b,Female,nh,4
7,90,b,Female,nh,13
7,91,b,Female,nh,11
7,92,b,Female,nh,15
7,93,b,Female,nh,1
7,94,b,Female,nh,12
7,95,b,Female,nh,14
7,96,b,Female,nh,2
7,97,b,Female,nh,12
7,98,b,Female,nh,5
7,99,b,Female,nh,0
7,100,b,Female,nh,16
7,105,b,Female,nh,13
7,110,b,Female,nh,23
7,0,b,Male,nh,1
7,1,b,Male,nh,9
7,2,b,Male,nh,11
7,3,b,Male,nh,7
7,4,b,Male,nh,10
7,5,b,Male,nh,13
7,6,b,Male,nh,9
7,7,b,Male,nh,2
7,8,b,Male,nh,17
7,9,b,Male,nh,13
7,10,b,Male,nh,6
7,11,b,Male,nh,6
7,12,b,Male,nh,11
7,13,b,Male,nh,3
7,14,b,Male,nh,3
7,15,b,Male,nh,21
7,16,b,Male,nh,15
7,17,b,Male,nh,13
7,18,b,Male,nh,9
7,19,b,Male,nh,4
7,20,b,Male,nh,7
7,21,b,Male,nh,2
7,22,b,Male,nh,6
7,23,b,Male,nh,7
7,24,b,Male,nh,1
7,25,b,Male,nh,0
7,26,b,Male,nh,1
7,27,b,Male,nh,15
7,28,b,Male,nh,20
7,29,b,Male,nh,6
7,30,b,Male,nh,16
7,31,b,Male,nh,5
7,32,b,Male,nh,10
7,33,b,Male,nh,3
7,34,b,Male,nh,5
7,35,b,Male,nh,4
7,36,b,Male,nh,1
7,37,b,Male,nh,17
7,38,b,Male,nh,16
7,39,b,Male,nh,8
7,40,b,Male,nh,7
7,41,b,Male,nh,9
7,42,b,Male,nh,6
7,43,b,Male,nh,2
7,44,b,Male,nh,1
7,45,b,Male,nh,0
7,46,b,Male,nh,5
7,47,b,Male,nh,12
7,48,b,Male,nh,1
7,49,b,Male,nh,17
7,50,b,Male,nh,19
7,51,b,Male,nh,1
7,52,b,Male,nh,6
7,53,b,Male,nh,10
7,54,b,Male,nh,6
7,55,b,Male,nh,1
7,56,b,Male,nh,6
7,57,b,Male,nh,7
7,58,b,Male,nh,14
7,59,b,Male,nh,0
7,60,b,Male,nh,4
7,61,b,Male,nh,1
7,62,b,Male,nh,4
7,63,b,Male,nh,8
7,64,b,Male,nh,8
7,65,b,Male,nh,10
7,66,b,Male,nh,3
7,67,b,Male,nh,16
7,68,b,Male,nh,4
7,69,b,Male,nh,11
7,70,b,Male,nh,16
7,71,b,Male,nh,12
7,72,b,Male,nh,3
7,73,b,Male,nh,17
7,74,b,Male,nh,3
7,75,b,Male,nh,6
7,76,b,Male,nh,10
7,77,b,Male,nh,15
7,78,b,Male,nh,5
7,79,b,Male,nh,20
7,80,b,Male,nh,5
7,81,b,Male,nh,9
7,82,b,Male,nh,6
7,83,b,Male,nh,2
7,84,b,Male,nh,3
7,85,b,Male,nh,1
7,86,b,Male,nh,0
7,87,b,Male,nh,1
7,88,b,Male,nh,15
7,89,b,Male,nh,16
7,90,b,Male,nh,4
7,91,b,Male,nh,7
7,92,b,Male,nh,3
7,93,b,Male,nh,3
7,94,b,Male,nh,10
7,95,b,Male,nh,5
7,96,b,Male,nh,26
7,97,b,Male,nh,23
7,98,b,Male,nh,9
7,99,b,Male,nh,11
7,100,b,Male,nh,10
7,105,b,Male,nh,1
7,110,b,Male,nh,15
7,0,b,Female,nh,6
7,1,b,Female,nh,8
7,2,b,Female,nh,7
7,3,b,Female,nh,7
7,4,b,Female,nh,3
7,5,b,Female,nh,4
7,6,b,Female,nh,9
7,7,b,Female,nh,2
7,8,b,Female,nh,6
7,9,b,Female,nh,14
7,10,b,Female,nh,10
7,11,b,Female,nh,13
7,12,b,Female,nh,11
7,13,b,Female,nh,12
7,14,b,Female,nh,0
7,15,b,Female,nh,9
7,16,b,Female,nh,9
7,17,b,Female,nh,10
7,18,b,Female,nh,4
7,19,b,Female,nh,7
7,20,b,Female,nh,7
7,21,b,Female,nh,4
7,22,b,Female,nh,8
7,23,b,Female,nh,10
7,24,b,Female,nh,7
7,25,b,Female,nh,21
7,26,b,Female,nh,11
7,27,b,Female,nh,1
7,28,b,Female,nh,8
7,29,b,Female,nh,10
7,30,b,Female,nh,11
7,31,b,Female,nh,2
7,32,b,Female,nh,8
7,33,b,Female,nh,10
7,34,b,Female,nh,15
7,35,b,Female,nh,0
7,36,b,Female,nh,13
7,37,b,Female,nh,5
7,38,b,Female,nh,8
7,39,b,Female,nh,6
7,40,b,Female,nh,11
7,41,b,Female,nh,0
7,42,b,Female,nh,1
7,43,b,Female,nh,9
7,44,b,Female,nh,9
7,45,b,Female,nh,7
7,46,b,Female,nh,7
7,47,b,Female,nh,9
7,48,b,Female,nh,12
7,49,b,Female,nh,0
7,50,b,Female,nh,3
7,51,b,Female,nh,9
7,52,b,Female,nh,11
7,53,b,Female,nh,1
7,54,b,Female,nh,16
7,55,b,Female,nh,12
7,56,b,Female,nh,4
7,57,b,Female,nh,4
7,58,b,Female,nh,1
7,59,b,Female,nh,11
7,60,b,Female,nh,3
7,61,b,Female,nh,11
7,62,b,Female,nh,1
7,63,b,Female,nh,0
7,64,b,Female,nh,10
7,65,b,Female,nh,4
7,66,b,Female,nh,5
7,67,b,Female,nh,7
7,68,b,Female,nh,13
7,69,b,Female,nh,2
7,70,b,Female,nh,4
7,71,b,Female,nh,19
7,72,b,Female,nh,5
7,73,b,Female,nh,3
7,74,b,Female,nh,3
7,75,b,Female,nh,6
7,76,b,Female,nh,5
7,77,b,Female,nh,3
7,78,b,Female,nh,1
7,79,b,Female,nh,7
7,80,b,Female,nh,9
7,81,b,Female,nh,0
7,82,b,Female,nh,1
7,83,b,Female,nh,0
7,84,b,Female,nh,7
7,85,b,Female,nh,12
7,86,b,Female,nh,7
7,87,b,Female,nh,7
7,88,b,Female,nh,3
7,89,b,Female,nh,2
7,90,b,Female,nh,8
7,91,b,Female,nh,0
7,92,b,Female,nh,2
7,93,b,Female,nh,6
7,94,b,Female,nh,8
7,95,b,Female,nh,1
7,96,b,Female,nh,25
7,97,b,Female,nh,4
7,98,b,Female,nh,0
7,99,b,Female,nh,23
7,100,b,Female,nh,7
7,105,b,Female,nh,3
7,110,b,Female,nh,2
7,0,b,Male,nh,17
7,1,b,Male,nh,4
7,2,b,Male,nh,13
7,3,b,Male,nh,6
7,4,b,Male,nh,7
7,5,b,Male,nh,32
7,6,b,Male,nh,27
7,7,b,Male,nh,3
7,8,b,Male,nh,23
7,9,b,Male,nh,14
7,10,b,Male,nh,0
7,11,b,Male,nh,8
7,12,b,Male,nh,6
7,13,b,Male,nh,6
7,14,b,Male,nh,0
7,15,b,Male,nh,8
7,16,b,Male,nh,19
7,17,b,Male,nh,5
7,18,b,Male,nh,1
7,19,b,Male,nh,1
7,20,b,Male,nh,1
7,21,b,Male,nh,12
7,22,b,Male,nh,20
7,23,b,Male,nh,3
7,24,b,Male,nh,2
7,25,b,Male,nh,1
7,26,b,Male,nh,3
7,27,b,Male,nh,1
7,28,b,Male,nh,1
7,29,b,Male,nh,12
7,30,b,Male,nh,5
7,31,b,Male,nh,16
7,32,b,Male,nh,3
7,33,b,Male,nh,3
7,34,b,Male,nh,4
7,35,b,Male,nh,23
7,36,b,Male,nh,2
7,37,b,Male,nh,14
7,38,b,Male,nh,0
7,39,b,Male,nh,7
7,40,b,Male,nh,7
7,41,b,Male,nh,9
7,42,b,Male,nh,15
7,43,b,Male,nh,7
7,44,b,Male,nh,3
7,45,b,Male,nh,3
7,46,b,Male,nh,3
7,47,b,Male,nh,1
7,48,b,Male,nh,4
7,49,b,Male,nh,2
7,50,b,Male,nh,1
7,51,b,Male,nh,14
7,52,b,Male,nh,9
7,53,b,Male,nh,2
7,54,b,Male,nh,15
7,55,b,Male,nh,7
7,56,b,Male,nh,1
7,57,b,Male,nh,15
7,58,b,Male,nh,4
7,59,b,Male,nh,6
7,60,b,Male,nh,8
7,61,b,Male,nh,20
7,62,b,Male,nh,4
7,63,b,Male,nh,15
7,64,b,Male,nh,14
7,65,b,Male,nh,0
7,66,b,Male,nh,19
7,67,b,Male,nh,4
7,68,b,Male,nh,5
7,69,b,Male,nh,6
7,70,b,Male,nh,8
7,71,b,Male,nh,22
7,72,b,Male,nh,3
7,73,b,Male,nh,11
7,74,b,Male,nh,6
7,75,b,Male,nh,2
7,76,b,Male,nh,4
7,77,b,Male,nh,3
7,78,b,Male,nh,10
7,79,b,Male,nh,8
7,80,b,Male,nh,1
7,81,b,Male,nh,2
7,82,b,Male,nh,15
7,83,b,Male,nh,20
7,84,b,Male,nh,6
7,85,b,Male,nh,5
7,86,b,Male,nh,5
7,87,b,Male,nh,1
7,88,b,Male,nh,14
7,89,b,Male,nh,11
7,90,b,Male,nh,11
7,91,b,Male,nh,4
7,92,b,Male,nh,3
7,93,b,Male,nh,1
7,94,b,Male,nh,9
7,95,b,Male,nh,10
7,96,b,Male,nh,3
7,97,b,Male,nh,12
7,98,b,Male,nh,4
7,99,b,Male,nh,3
7,100,b,Male,nh,1
7,105,b,Male,nh,7
7,110,b,Male,nh,0
7,0,b,Female,nh,4
7,1,b,Female,nh,13
7,2,b,Female,nh,5
7,3,b,Female,nh,2
7,4,b,Female,nh,3
7,5,b,Female,nh,4
7,6,b,Female,nh,1
7,7,b,Female,nh,4
7,8,b,Female,nh,12
7,9,b,Female,nh,9
7,10,b,Female,nh,5
7,11,b,Female,nh,2
7,12,b,Female,nh,14
7,13,b,Female,nh,14
7,14,b,Female,nh,9
7,15,b,Female,nh,14
7,16,b,Female,nh,9
7,17,b,Female,nh,1
7,18,b,Female,nh,7
7,19,b,Female,nh,1
7,20,b,Female,nh,0
7,21,b,Female,nh,2
7,22,b,Female,nh,3
7,23,b,Female,nh,7
7,24,b,Female,nh,3
7,25,b,Female,nh,7
7,26,b,Female,nh,9
7,27,b,Female,nh,14
7,28,b,Female,nh,5
7,29,b,Female,nh,5
7,30,b,Female,nh,6
7,31,b,Female,nh,9
7,32,b,Female,nh,14
7,33,b,Female,nh,7
7,34,b,Female,nh,8
7,35,b,Female,nh,13
7,36,b,Female,nh,7
7,37,b,Female,nh,2
7,38,b,Female,nh,4
7,39,b,Female,nh,9
7,40,b,Female,nh,13
7,41,b,Female,nh,9
7,42,b,Female,nh,1
7,43,b,Female,nh,0
7,44,b,Female,nh,6
7,45,b,Female,nh,24
7,46,b,Female,nh,5
7,47,b,Female,nh,18
7,48,b,Female,nh,10
7,49,b,Female,nh,14
7,50,b,Female,nh,13
7,51,b,Female,nh,2
7,52,b,Female,nh,12
7,53,b,Female,nh,7
7,54,b,Female,nh,24
7,55,b,Female,nh,21
7,56,b,Female,nh,23
7,57,b,Female,nh,7
7,58,b,Female,nh,13
7,59,b,Female,nh,17
7,60,b,Female,nh,19
7,61,b,Female,nh,1
7,62,b,Female,nh,6
7,63,b,Female,nh,1
7,64,b,Female,nh,4
7,65,b,Female,nh,6
7,66,b,Female,nh,7
7,67,b,Female,nh,7
7,68,b,Female,nh,7
7,69,b,Female,nh,21
7,70,b,Female,nh,12
7,71,b,Female,nh,14
7,72,b,Female,nh,4
7,73,b,Female,nh,12
7,74,b,Female,nh,5
7,75,b,Female,nh,13
7,76,b,Female,nh,10
7,77,b,Female,nh,6
7,78,b,Female,nh,10
7,79,b,Female,nh,19
7,80,b,Female,nh,16
7,81,b,Female,nh,4
7,82,b,Female,nh,12
7,83,b,Female,nh,15
7,84,b,Female,nh,2
7,85,b,Female,nh,3
7,86,b,Female,nh,21
7,87,b,Female,nh,20
7,88,b,Female,nh,4
7,89,b,Female,nh,22
7,90,b,Female,nh,16
7,91,b,Female,nh,27
7,92,b,Female,nh,1
7,93,b,Female,nh,6
7,94,b,Female,nh,3
7,95,b,Female,nh,6
7,96,b,Female,nh,5
7,97,b,Female,nh,4
7,98,b,Female,nh,3
7,99,b,Female,nh,3
7,100,b,Female,nh,12
7,105,b,Female,nh,30
7,110,b,Female,nh,9
7,0,ai_an,Male,nh,12
7,1,ai_an,Male,nh,6
7,2,ai_an,Male,nh,8
7,3,ai_an,Male,nh,18
7,4,ai_an,Male,nh,13
7,5,ai_an,Male,nh,8
7,6,ai_an,Male,nh,7
7,7,ai_an,Male,nh,5
7,8,ai_an,Male,nh,6
7,9,ai_an,Male,nh,16
7,10,ai_an,Male,nh,5
7,11,ai_an,Male,nh,1
7,12,ai_an,Male,nh,9
7,13,ai_an,Male,nh,2
7,14,ai_an,Male,nh,10
7,15,ai_an,Male,nh,9
7,16,ai_an,Male,nh,3
7,17,ai_an,Male,nh,1
7,18,ai_an,Male,nh,9
7,19,ai_an,Male,nh,12
7,20,ai_an,Male,nh,11
7,21,ai_an,Male,nh,6
7,22,ai_an,Male,nh,3
7,23,ai_an,Male,nh,3
7,24,ai_an,Male,nh,11
7,25,ai_an,Male,nh,8
7,26,ai_an,Male,nh,7
7,27,ai_an,Male,nh,13
7,28,ai_an,Male,nh,4
7,29,ai_an,Male,nh,5
7,30,ai_an,Male,nh,1
7,31,ai_an,Male,nh,10
7,32,ai_an,Male,nh,15
7,33,ai_an,Male,nh,25
7,34,ai_an,Male,nh,8
7,35,ai_an,Male,nh,11
7,36,ai_an,Male,nh,9
7,37,ai_an,Male,nh,30
7,38,ai_an,Male,nh,2
7,39,ai_an,Male,nh,9
7,40,ai_an,Male,nh,18
7,41,ai_an,Male,nh,16
7,42,ai_an,Male,nh,10
7,43,ai_an,Male,nh,9
7,44,ai_an,Male,nh,3
7,45,ai_an,Male,nh,10
7,46,ai_an,Male,nh,10
7,47,ai_an,Male,nh,7
7,48,ai_an,Male,nh,7
7,49,ai_an,Male,nh,12
7,50,ai_an,Male,nh,8
7,51,ai_an,Male,nh,10
7,52,ai_an,Male,nh,5
7,53,ai_an,Male,nh,17
7,54,ai_an,Male,nh,3
7,55,ai_an,Male,nh,25
7,56,ai_an,Male,nh,3
7,57,ai_an,Male,nh,17
7,58,ai_an,Male,nh,27
7,59,ai_an,Male,nh,17
7,60,ai_an,Male,nh,6
7,61,ai_an,Male,nh,9
7,62,ai_an,Male,nh,14
7,63,ai_an,Male,nh,16
7,64,ai_an,Male,nh,5
7,65,ai_an,Male,nh,8
7,66,ai_an,Male,nh,6
7,67,ai_an,Male,nh,25
7,68,ai_an,Male,nh,4
7,69,ai_an,Male,nh,18
7,70,ai_an,Male,nh,5
7,71,ai_an,Male,nh,1
7,72,ai_an,Male,nh,6
7,73,ai_an,Male,nh,15
7,74,ai_an,Male,nh,3
7,75,ai_an,Male,nh,4
7,76,ai_an,Male,nh,3
7,77,ai_an,Male,nh,13
7,78,ai_an,Male,nh,7
7,79,ai_an,Male,nh,5
7,80,ai_an,Male,nh,1
7,81,ai_an,Male,nh,1
7,82,ai_an,Male,nh,0
7,83,ai_an,Male,nh,14
7,84,ai_an,Male,nh,18
7,85,ai_an,Male,nh,10
7,86,ai_an,Male,nh,23
7,87,ai_an,Male,nh,4
7,88,ai_an,Male,nh,2
7,89,ai_an,Male,nh,1
7,90,ai_an,Male,nh,3
7,91,ai_an,Male,nh,14
7,92,ai_an,Male,nh,4
7,93,ai_an,Male,nh,10
7,94,ai_an,Male,nh,17
7,95,ai_an,Male,nh,22
7,96,ai_an,Male,nh,13
7,97,ai_an,Male,nh,23
7,98,ai_an,Male,nh,11
7,99,ai_an,Male,nh,2
7,100,ai_an,Male,nh,27
7,105,ai_an,Male,nh,7
7,110,ai_an,Male,nh,0
7,0,ai_an,Female,nh,5
7,1,ai_an,Female,nh,6
7,2,ai_an,Female,nh,18
7,3,ai_an,Female,nh,11
7,4,ai_an,Female,nh,4
7,5,ai_an,Female,nh,12
7,6,ai_an,Female,nh,7
7,7,ai_an,Female,nh,9
7,8,ai_an,Female,nh,8
7,9,ai_an,Female,nh,7
7,10,ai_an,Female,nh,9
7,11,ai_an,Female,nh,1
7,12,ai_an,Female,nh,5
7,13,ai_an,Female,nh,0
7,14,ai_an,Female,nh,2
7,15,ai_an,Female,nh,8
7,16,ai_an,Female,nh,31
7,17,ai_an,Female,nh,14
7,18,ai_an,Female,nh,16
7,19,ai_an,Female,nh,9
7,20,ai_an,Female,nh,15
7,21,ai_an,Female,nh,7
7,22,ai_an,Female,nh,8
7,23,ai_an,Female,nh,0
7,24,ai_an,Female,nh,3
7,25,ai_an,Female,nh,16
7,26,ai_an,Female,nh,19
7,27,ai_an,Female,nh,0
7,28,ai_an,Female,nh,5
7,29,ai_an,Female,nh,4
7,30,ai_an,Female,nh,10
7,31,ai_an,Female,nh,4
7,32,ai_an,Female,nh,7
7,33,ai_an,Female,nh,13
7,34,ai_an,Female,nh,10
7,35,ai_an,Female,nh,8
7,36,ai_an,Female,nh,11
7,37,ai_an,Female,nh,2
7,38,ai_an,Female,nh,13
7,39,ai_an,Female,nh,9
7,40,ai_an,Female,nh,4
7,41,ai_an,Female,nh,12
7,42,ai_an,Female,nh,1
7,43,ai_an,Female,nh,6
7,44,ai_an,Female,nh,18
7,45,ai_an,Female,nh,0
7,46,ai_an,Female,nh,20
7,47,ai_an,Female,nh,23
7,48,ai_an,Female,nh,9
7,49,ai_an,Female,nh,10
7,50,ai_an,Female,nh,8
7,51,ai_an,Female,nh,18
7,52,ai_an,Female,nh,7
7,53,ai_an,Female,nh,15
7,54,ai_an,Female,nh,4
7,55,ai_an,Female,nh,6
7,56,ai_an,Female,nh,4
7,57,ai_an,Female,nh,14
7,58,ai_an,Female,nh,4
7,59,ai_an,Female,nh,13
7,60,ai_an,Female,nh,25
7,61,ai_an,Female,nh,7
7,62,ai_an,Female,nh,18
7,63,ai_an,Female,nh,4
7,64,ai_an,Female,nh,3
7,65,ai_an,Female,nh,6
7,66,ai_an,Female,nh,5
7,67,ai_an,Female,nh,21
7,68,ai_an,Female,nh,12
7,69,ai_an,Female,nh,4
7,70,ai_an,Female,nh,9
7,71,ai_an,Female,nh,22
7,72,ai_an,Female,nh,13
7,73,ai_an,Female,nh,15
7,74,ai_an,Female,nh,26
7,75,ai_an,Female,nh,4
7,76,ai_an,Female,nh,16
7,77,ai_an,Female,nh,10
7,78,ai_an,Female,nh,1
7,79,ai_an,Female,nh,1
7,80,ai_an,Female,nh,18
7,81,ai_an,Female,nh,4
7,82,ai_an,Female,nh,14
7,83,ai_an,Female,nh,1
7,84,ai_an,Female,nh,8
7,85,ai_an,Female,nh,20
7,86,ai_an,Female,nh,1
7,87,ai_an,Female,nh,10
7,88,ai_an,Female,nh,0
7,89,ai_an,Female,nh,16
7,90,ai_an,Female,nh,7
7,91,ai_an,Female,nh,13
7,92,ai_an,Female,nh,3
7,93,ai_an,Female,nh,8
7,94,ai_an,Female,nh,15
7,95,ai_an,Female,nh,2
7,96,ai_an,Female,nh,10
7,97,ai_an,Female,nh,25
7,98,ai_an,Female,nh,10
7,99,ai_an,Female,nh,13
7,100,ai_an,Female,nh,9
7,105,ai_an,Female,nh,16
7,110,ai_an,Female,nh,10
7,0,ai_an,Male,nh,13
7,1,ai_an,Male,nh,6
7,2,ai_an,Male,nh,8
7,3,ai_an,Male,nh,6
7,4,ai_an,Male,nh,13
7,5,ai_an,Male,nh,7
7,6,ai_an,Male,nh,19
7,7,ai_an,Male,nh,6
7,8,ai_an,Male,nh,5
7,9,ai_an,Male,nh,8
7,10,ai_an,Male,nh,3
7,11,ai_an,Male,nh,4
7,12,ai_an,Male,nh,0
7,13,ai_an,Male,nh,3
7,14,ai_an,Male,nh,20
7,15,ai_an,Male,nh,10
7,16,ai_an,Male,nh,2
7,17,ai_an,Male,nh,13
7,18,ai_an,Male,nh,7
7,19,ai_an,Male,nh,1
7,20,ai_an,Male,nh,12
7,21,ai_an,Male,nh,6
7,22,ai_an,Male,nh,1
7,23,ai_an,Male,nh,2
7,24,ai_an,Male,nh,7
7,25,ai_an,Male,nh,3
7,26,ai_an,Male,nh,7
7,27,ai_an,Male,nh,0
7,28,ai_an,Male,nh,5
7,29,ai_an,Male,nh,26
7,30,ai_an,Male,nh,5
7,31,ai_an,Male,nh,7
7,32,ai_an,Male,nh,3
7,33,ai_an,Male,nh,16
7,34,ai_an,Male,nh,5
7,35,ai_an,Male,nh,1
7,36,ai_an,Male,nh,2
7,37,ai_an,Male,nh,5
7,38,ai_an,Male,nh,9
7,39,ai_an,Male,nh,16
7,40,ai_an,Male,nh,3
7,41,ai_an,Male,nh,1
7,42,ai_an,Male,nh,2
7,43,ai_an,Male,nh,1
7,44,ai_an,Male,nh,1
7,45,ai_an,Male,nh,24
7,46,ai_an,Male,nh,3
7,47,ai_an,Male,nh,1
7,48,ai_an,Male,nh,10
7,49,ai_an,Male,nh,4
7,50,ai_an,Male,nh,5
7,51,ai_an,Male,nh,1
7,52,ai_an,Male,nh,6
7,53,ai_an,Male,nh,2
